"location_id","location_name","sex_id","sex_name","age_id","age_name","cause_name","year","val","upper","lower","cause_name_total","val_total","upper_total","lower_total","perc_total"
135,"Brazil",3,"Both",7,"10 to 14","Injuries",1991,4791.52501249055,5019.9129894853,4234.22145243341,"All causes",9078.60642664846,9177.16266821745,8978.16463546898,0.527781995089684
135,"Brazil",3,"Both",8,"15 to 19","Injuries",1991,11651.0366497163,11923.6204666838,11092.651133995,"All causes",16924.4704643009,17029.2595548829,16816.1271555386,0.688413659635148
135,"Brazil",3,"Both",9,"20 to 24","Injuries",1991,16286.4402323643,16567.3666303009,15800.1489341636,"All causes",23658.7936069548,23785.7175976103,23528.3959070583,0.688388448833532
135,"Brazil",3,"Both",10,"25 to 29","Injuries",1991,15341.5035136414,15634.3498989218,14907.9185484458,"All causes",26265.4160466053,26391.0215487287,26134.5952668813,0.58409520284847
135,"Brazil",3,"Both",11,"30 to 34","Injuries",1991,13024.5006663885,13310.1261761571,12668.5194545578,"All causes",28176.3893191377,28309.6838897537,28044.0421577762,0.462248747306389
135,"Brazil",3,"Both",12,"35 to 39","Injuries",1991,10811.6638677363,11102.7996371846,10533.7555405496,"All causes",30646.8801968687,30798.3868641669,30493.0207833143,0.352781875293163
135,"Brazil",3,"Both",13,"40 to 44","Injuries",1991,8699.21022573201,8938.102807038,8458.01890193528,"All causes",33854.6890550319,34031.8265090494,33676.110038342,0.256957321675327
135,"Brazil",3,"Both",14,"45 to 49","Injuries",1991,6652.37940561401,6835.10170073884,6483.56435633323,"All causes",36737.9977021714,36929.6414845023,36547.7263937959,0.181076264948997
135,"Brazil",3,"Both",15,"50 to 54","Injuries",1991,5548.59562640738,5712.07866739743,5410.24443391513,"All causes",44864.3209263139,45077.5911913163,44651.9405626804,0.123675016401575
135,"Brazil",3,"Both",16,"55 to 59","Injuries",1991,4457.77492492396,4580.38266051123,4335.09556615116,"All causes",51748.0567693987,51963.6190584179,51535.6880504184,0.0861438129897096
135,"Brazil",3,"Both",17,"60 to 64","Injuries",1991,3852.2027038513,3952.65841812315,3751.23341314771,"All causes",63333.0611377027,63577.1412378797,63100.1607138097,0.0608245146318698
135,"Brazil",3,"Both",18,"65 to 69","Injuries",1991,3239.07193004956,3332.16609621694,3150.51675805504,"All causes",70207.3462081274,70497.8479383209,69936.7819592052,0.0461357978187558
135,"Brazil",3,"Both",26,"70+ years","Injuries",1991,9115.64266685137,9269.8461569841,8944.1886099011,"All causes",288796.379878576,289991.331867833,287671.564659732,0.0315642553091699
135,"Brazil",3,"Both",1,"Under 5","Non-communicable diseases",1993,36489.298870134,44853.2759413955,23500.5885840553,"All causes",190064.48429632,196006.807353074,184972.329649498,0.191983783846988
135,"Brazil",3,"Both",6,"5 to 9","Non-communicable diseases",1993,2807.69076997974,3066.02276735902,2318.99693787692,"All causes",9778.0448087314,9997.39718097898,9585.00658839676,0.287142350531324
135,"Brazil",3,"Both",7,"10 to 14","Non-communicable diseases",1993,2486.37593691628,2668.15111440832,2169.17555792505,"All causes",8928.74637537183,9040.67456501832,8825.88736677352,0.278468648608326
135,"Brazil",3,"Both",8,"15 to 19","Non-communicable diseases",1993,3231.55127334811,3372.7595302541,3018.79074952662,"All causes",17245.9941355251,17351.9979287606,17135.9333225148,0.187379819797771
135,"Brazil",3,"Both",9,"20 to 24","Non-communicable diseases",1993,4153.87903695575,4282.16955196077,3968.03814008004,"All causes",24020.0427757711,24146.234966342,23894.8452207368,0.172933873421147
135,"Brazil",3,"Both",10,"25 to 29","Non-communicable diseases",1993,6423.1855842171,6606.10479966215,6197.17086889856,"All causes",27216.192077777,27341.9587760523,27093.5277559136,0.236006035152209
135,"Brazil",3,"Both",11,"30 to 34","Non-communicable diseases",1993,10164.7933925632,10396.2544224554,9876.05686913072,"All causes",29763.8307120607,29894.7965458316,29633.2546086182,0.3415149578997
135,"Brazil",3,"Both",12,"35 to 39","Non-communicable diseases",1993,15711.2751790656,16001.7931787437,15383.1653551126,"All causes",33186.9496808059,33337.6838153687,33037.2488544768,0.473417271854678
135,"Brazil",3,"Both",13,"40 to 44","Non-communicable diseases",1993,21885.9876227444,22176.5989113238,21571.4696343693,"All causes",36424.1424061937,36593.4437530845,36250.0352340923,0.60086487085068
135,"Brazil",3,"Both",14,"45 to 49","Non-communicable diseases",1993,28214.5869932151,28495.5390201747,27940.1178678942,"All causes",40173.9471343199,40361.3547728687,39984.4325820191,0.70231055213173
135,"Brazil",3,"Both",15,"50 to 54","Non-communicable diseases",1993,36441.9663642765,36727.5558591259,36130.7870713268,"All causes",46805.3342064703,47009.5187454214,46595.5564225708,0.778585752716168
135,"Brazil",3,"Both",16,"55 to 59","Non-communicable diseases",1993,46080.6735030706,46380.6211491048,45764.1690938404,"All causes",55590.7078067245,55810.1705419435,55371.0685240837,0.828927626956685
135,"Brazil",3,"Both",17,"60 to 64","Non-communicable diseases",1993,57919.6277820153,58221.9851912075,57597.8034969324,"All causes",67199.0908329389,67439.5268958261,66959.3896612479,0.861910883973223
135,"Brazil",3,"Both",18,"65 to 69","Non-communicable diseases",1993,67744.719690118,68125.5001652126,67372.8337993555,"All causes",76980.5463023802,77267.8564496055,76698.1390586565,0.880023888425216
135,"Brazil",3,"Both",26,"70+ years","Non-communicable diseases",1993,281205.212985258,282513.116818884,279884.611045511,"All causes",317948.777215184,319188.986238522,316732.049334724,0.884435585657062
135,"Brazil",3,"Both",1,"Under 5","Injuries",1993,10854.1028815648,11816.5493102841,10036.0865345377,"All causes",190064.48429632,196006.807353074,184972.329649498,0.0571074755062747
135,"Brazil",3,"Both",6,"5 to 9","Injuries",1993,4366.66218213933,4668.4380665541,3636.14207743964,"All causes",9778.0448087314,9997.39718097898,9585.00658839676,0.446578254401133
135,"Brazil",3,"Both",7,"10 to 14","Injuries",1993,4717.84648089361,4938.66385809166,4180.93523508432,"All causes",8928.74637537183,9040.67456501832,8825.88736677352,0.528388452594739
135,"Brazil",3,"Both",8,"15 to 19","Injuries",1993,11934.5767335888,12201.6810619607,11380.7584260956,"All causes",17245.9941355251,17351.9979287606,17135.9333225148,0.692020224511427
135,"Brazil",3,"Both",9,"20 to 24","Injuries",1993,16440.0969748306,16704.7777925764,15986.3286390808,"All causes",24020.0427757711,24146.234966342,23894.8452207368,0.684432460354052
135,"Brazil",3,"Both",10,"25 to 29","Injuries",1993,15519.7869552127,15811.6631061676,15100.2462630051,"All causes",27216.192077777,27341.9587760523,27093.5277559136,0.57024094005734
135,"Brazil",3,"Both",11,"30 to 34","Injuries",1993,13538.124918941,13841.7529042634,13193.9519323575,"All causes",29763.8307120607,29894.7965458316,29633.2546086182,0.454851562956079
135,"Brazil",3,"Both",12,"35 to 39","Injuries",1993,11627.0084678067,11905.0918008488,11325.0006206584,"All causes",33186.9496808059,33337.6838153687,33037.2488544768,0.350348814206669
135,"Brazil",3,"Both",13,"40 to 44","Injuries",1993,9312.10829595125,9547.72978958216,9086.59194530103,"All causes",36424.1424061937,36593.4437530845,36250.0352340923,0.255657585348331
135,"Brazil",3,"Both",14,"45 to 49","Injuries",1993,7259.93381993276,7452.60558832118,7085.87953318158,"All causes",40173.9471343199,40361.3547728687,39984.4325820191,0.180712485025668
135,"Brazil",3,"Both",15,"50 to 54","Injuries",1993,5795.23592716478,5963.74900535432,5653.00170974426,"All causes",46805.3342064703,47009.5187454214,46595.5564225708,0.123815715140512
135,"Brazil",3,"Both",16,"55 to 59","Injuries",1993,4789.5301007274,4907.5965434118,4671.55265233057,"All causes",55590.7078067245,55810.1705419435,55371.0685240837,0.0861570267710827
135,"Brazil",3,"Both",17,"60 to 64","Injuries",1993,4062.20215574448,4161.50805739277,3962.28702858139,"All causes",67199.0908329389,67439.5268958261,66959.3896612479,0.0604502546893584
135,"Brazil",3,"Both",18,"65 to 69","Injuries",1993,3540.81209095437,3623.97153632678,3449.07348878295,"All causes",76980.5463023802,77267.8564496055,76698.1390586565,0.0459961933375483
135,"Brazil",3,"Both",26,"70+ years","Injuries",1993,9943.78279705639,10071.6517848452,9752.45094177416,"All causes",317948.777215184,319188.986238522,316732.049334724,0.0312747949029744
135,"Brazil",3,"Both",1,"Under 5","Communicable diseases*",1995,126164.499489367,137175.898907675,119217.643023517,"All causes",169923.131533823,174927.824658291,165423.122890813,0.742479839857789
135,"Brazil",3,"Both",6,"5 to 9","Communicable diseases*",1995,2322.02977795894,3417.8351729589,2003.54014445703,"All causes",9079.82669151654,9282.41304468012,8896.43595403314,0.25573503293058
135,"Brazil",3,"Both",7,"10 to 14","Communicable diseases*",1995,1630.7351680014,2422.70098671125,1402.50695209851,"All causes",9045.28343417656,9158.41771410934,8928.91109836316,0.180285690312352
135,"Brazil",3,"Both",8,"15 to 19","Communicable diseases*",1995,2048.7659016753,2747.36150169236,1816.28332781371,"All causes",19220.3438774296,19331.7237446191,19093.1768023268,0.10659361324337
135,"Brazil",3,"Both",9,"20 to 24","Communicable diseases*",1995,3334.93367252691,3879.24385020771,3118.15017908591,"All causes",26094.7439363433,26224.0892384642,25960.490849358,0.127800973278845
135,"Brazil",3,"Both",10,"25 to 29","Communicable diseases*",1995,5570.6262183533,6083.09804742284,5305.47542794185,"All causes",28808.9287986924,28936.7169434805,28672.3169615913,0.193364573090484
135,"Brazil",3,"Both",11,"30 to 34","Communicable diseases*",1995,6798.61270621083,7300.33820541855,6516.18094207971,"All causes",31834.4321176549,31968.6749913507,31690.6585054202,0.213561614075108
135,"Brazil",3,"Both",12,"35 to 39","Communicable diseases*",1995,6671.05846856409,7072.5878207946,6418.14582880356,"All causes",35324.539886613,35477.5791014317,35166.9748487945,0.188850541011356
135,"Brazil",3,"Both",13,"40 to 44","Communicable diseases*",1995,5821.77219276481,6135.96902087944,5601.16226098475,"All causes",38766.3860174522,38940.4725607725,38588.6866244904,0.150175778318461
135,"Brazil",3,"Both",14,"45 to 49","Communicable diseases*",1995,5090.66214324692,5332.49454820533,4896.21289468471,"All causes",42467.9499283455,42660.8616648143,42273.7313521942,0.119870682522613
135,"Brazil",3,"Both",15,"50 to 54","Communicable diseases*",1995,4655.24968413039,4874.57223970696,4458.63873288376,"All causes",47527.9484813443,47735.8817569432,47316.9318044572,0.0979476251948403
135,"Brazil",3,"Both",16,"55 to 59","Communicable diseases*",1995,4871.42485151639,5085.22329777203,4675.90365061343,"All causes",57173.2620869378,57403.1319812255,56939.7238423666,0.0852045986830153
135,"Brazil",3,"Both",17,"60 to 64","Communicable diseases*",1995,5262.26744585935,5502.53709759409,5045.32011784678,"All causes",67838.7876467039,68090.0342246893,67585.9686060675,0.0775701870331852
135,"Brazil",3,"Both",18,"65 to 69","Communicable diseases*",1995,5865.1387564278,6103.69303503908,5635.20511781807,"All causes",80416.8591591721,80728.4998008827,80108.2676051693,0.0729341933737888
135,"Brazil",3,"Both",26,"70+ years","Communicable diseases*",1995,27750.4363592308,28388.9922419307,27063.4376486061,"All causes",331717.204291795,333029.430174266,330452.043939086,0.0836569101638158
135,"Brazil",3,"Both",1,"Under 5","Non-communicable diseases",1997,32455.2899469183,38022.6479452558,22280.5226463282,"All causes",153869.101866438,158267.329661775,149413.028180968,0.210927922196428
135,"Brazil",3,"Both",6,"5 to 9","Non-communicable diseases",1997,2565.74244136266,2748.57259602689,2209.38889574244,"All causes",8305.54816130769,8471.72484293122,8124.60359753138,0.308919097395094
135,"Brazil",3,"Both",7,"10 to 14","Non-communicable diseases",1997,2474.87300506508,2602.65264094947,2239.33391690969,"All causes",8485.82408057845,8590.61703197327,8370.83616412257,0.291647927362687
135,"Brazil",3,"Both",8,"15 to 19","Non-communicable diseases",1997,3533.32031523427,3655.80875133907,3377.26279530267,"All causes",19757.8708295287,19889.2594907593,19622.4532208276,0.178831026162678
135,"Brazil",3,"Both",9,"20 to 24","Non-communicable diseases",1997,4368.55986171632,4483.85945355409,4226.45313651385,"All causes",26503.8625469916,26647.4304035247,26359.8349408833,0.164827290889047
135,"Brazil",3,"Both",10,"25 to 29","Non-communicable diseases",1997,6316.23253580589,6483.11268834994,6136.11162191666,"All causes",28036.1321139078,28172.9579935264,27900.3320392926,0.225289013125766
135,"Brazil",3,"Both",11,"30 to 34","Non-communicable diseases",1997,10399.7919077043,10606.9981281926,10165.4118639928,"All causes",31493.6770181789,31637.9765438654,31352.6049852887,0.330218408657119
135,"Brazil",3,"Both",12,"35 to 39","Non-communicable diseases",1997,16257.0670874203,16536.5584947242,15972.6986130325,"All causes",35006.9238216852,35175.6850788768,34842.7168147882,0.464395762684803
135,"Brazil",3,"Both",13,"40 to 44","Non-communicable diseases",1997,23870.1605985768,24166.2161383409,23562.0974115286,"All causes",39869.9723813569,40058.8233833394,39690.0983797854,0.598700204009633
135,"Brazil",3,"Both",14,"45 to 49","Non-communicable diseases",1997,31164.6496929332,31457.3774711944,30867.3623549651,"All causes",44108.4259397217,44314.4128638294,43907.289094074,0.706546403073251
135,"Brazil",3,"Both",15,"50 to 54","Non-communicable diseases",1997,38519.4555346354,38803.2446783142,38223.369225938,"All causes",49188.5993525906,49407.4230917255,48976.9829431397,0.783097222560105
135,"Brazil",3,"Both",16,"55 to 59","Non-communicable diseases",1997,47907.665799505,48190.8089398101,47620.502508215,"All causes",57590.0140707901,57831.8864960845,57356.7306723812,0.831874528466281
135,"Brazil",3,"Both",17,"60 to 64","Non-communicable diseases",1997,59763.7132239057,60077.3582567651,59424.7324705696,"All causes",69050.5050813591,69305.9428075086,68805.8691457382,0.865507256659293
135,"Brazil",3,"Both",18,"65 to 69","Non-communicable diseases",1997,72978.9955903562,73324.9533141723,72619.6950414486,"All causes",82521.0223734001,82834.207902765,82230.9348179105,0.884368534118893
135,"Brazil",3,"Both",26,"70+ years","Non-communicable diseases",1997,303531.126329609,304912.922806882,302204.102750581,"All causes",341491.414584451,342822.831759655,340206.064379328,0.888839699524993
135,"Brazil",3,"Both",11,"30 to 34","Injuries",1997,15130.7269679046,15426.9130056778,14829.0134643426,"All causes",31493.6770181789,31637.9765438654,31352.6049852887,0.480436976576941
135,"Brazil",3,"Both",12,"35 to 39","Injuries",1997,12847.080538851,13119.3476526674,12553.8451225457,"All causes",35006.9238216852,35175.6850788768,34842.7168147882,0.366986845353512
135,"Brazil",3,"Both",13,"40 to 44","Injuries",1997,10581.7117571799,10817.7336426367,10340.3680651684,"All causes",39869.9723813569,40058.8233833394,39690.0983797854,0.265405545204938
135,"Brazil",3,"Both",14,"45 to 49","Injuries",1997,8142.55880544653,8336.93776198376,7952.95744168305,"All causes",44108.4259397217,44314.4128638294,43907.289094074,0.184603250557481
135,"Brazil",3,"Both",15,"50 to 54","Injuries",1997,6153.02706806784,6307.19429453411,6006.93886947403,"All causes",49188.5993525906,49407.4230917255,48976.9829431397,0.125090511806651
135,"Brazil",3,"Both",16,"55 to 59","Injuries",1997,4970.69362836947,5096.76899906539,4851.51646463533,"All causes",57590.0140707901,57831.8864960845,57356.7306723812,0.0863117279717879
135,"Brazil",3,"Both",17,"60 to 64","Injuries",1997,4131.22367847475,4234.23660366288,4041.26112413597,"All causes",69050.5050813591,69305.9428075086,68805.8691457382,0.0598290146264262
135,"Brazil",3,"Both",18,"65 to 69","Injuries",1997,3696.30182837402,3780.19191945131,3611.10531970973,"All causes",82521.0223734001,82834.207902765,82230.9348179105,0.0447922447161233
135,"Brazil",3,"Both",26,"70+ years","Injuries",1997,10183.9820234001,10328.1837802735,10035.6524708586,"All causes",341491.414584451,342822.831759655,340206.064379328,0.0298220733771378
135,"Brazil",3,"Both",1,"Under 5","Injuries",1997,8816.6362653513,9554.54765747703,8226.83087347528,"All causes",153869.101866438,158267.329661775,149413.028180968,0.0572995887959646
135,"Brazil",3,"Both",6,"5 to 9","Injuries",1997,3705.07526568027,3921.57600446948,3213.95284311441,"All causes",8305.54816130769,8471.72484293122,8124.60359753138,0.446096415759862
135,"Brazil",3,"Both",7,"10 to 14","Injuries",1997,4578.73887854146,4740.51946669078,4174.65202541058,"All causes",8485.82408057845,8590.61703197327,8370.83616412257,0.539575041276291
135,"Brazil",3,"Both",8,"15 to 19","Injuries",1997,14337.5508642567,14556.7769713739,13882.4760930273,"All causes",19757.8708295287,19889.2594907593,19622.4532208276,0.725662749187973
135,"Brazil",3,"Both",9,"20 to 24","Injuries",1997,19271.0651745044,19483.5886189291,18905.5987407186,"All causes",26503.8625469916,26647.4304035247,26359.8349408833,0.72710402645413
135,"Brazil",3,"Both",10,"25 to 29","Injuries",1997,16991.1590737808,17221.4753479697,16680.1951563943,"All causes",28036.1321139078,28172.9579935264,27900.3320392926,0.606045049465011
135,"Brazil",3,"Both",1,"Under 5","Communicable diseases*",1999,101132.803043001,109835.849203885,95591.6617280017,"All causes",140663.597381571,144752.843806673,136206.113910516,0.718969263729717
135,"Brazil",3,"Both",6,"5 to 9","Communicable diseases*",1999,1826.35263106733,2534.88451152047,1617.85007503678,"All causes",7769.83937604579,7931.07775665075,7579.86842431097,0.235056677837887
135,"Brazil",3,"Both",7,"10 to 14","Communicable diseases*",1999,1254.10996758703,1790.39447804807,1100.54116241505,"All causes",7724.19463620318,7816.95392405833,7618.91839970647,0.162361259219056
135,"Brazil",3,"Both",8,"15 to 19","Communicable diseases*",1999,1733.1016487641,2224.36655319073,1573.00754442391,"All causes",19929.9302069136,20059.9779098314,19797.3637515126,0.086959745005173
135,"Brazil",3,"Both",9,"20 to 24","Communicable diseases*",1999,2647.99643930978,3014.89000225728,2500.69555934404,"All causes",27023.362058698,27164.9011137034,26877.7629331048,0.0979891559591295
135,"Brazil",3,"Both",10,"25 to 29","Communicable diseases*",1999,4025.35097869864,4360.99943120584,3851.27196913614,"All causes",26945.3865459871,27078.1092686824,26814.3874204166,0.149389245978292
135,"Brazil",3,"Both",11,"30 to 34","Communicable diseases*",1999,5311.86361808479,5635.87482143545,5109.01494072208,"All causes",30112.5749108643,30261.2557656773,29970.9982158899,0.176400179453545
135,"Brazil",3,"Both",12,"35 to 39","Communicable diseases*",1999,5610.20377797625,5890.40249055892,5415.99499024446,"All causes",34967.6310398452,35146.5099642398,34798.0700765478,0.160439915749039
135,"Brazil",3,"Both",13,"40 to 44","Communicable diseases*",1999,5243.87858646179,5472.91756209555,5059.54773331538,"All causes",40732.1443429635,40928.5178057696,40543.2890774645,0.128740548062201
135,"Brazil",3,"Both",14,"45 to 49","Communicable diseases*",1999,4805.76588476844,5009.57698992519,4632.30684776137,"All causes",46263.9422642695,46479.9957416444,46054.4491925709,0.103877137346335
135,"Brazil",3,"Both",15,"50 to 54","Communicable diseases*",1999,4672.94484266839,4856.14668022509,4510.06442783795,"All causes",52606.5096723928,52842.6440210888,52374.7340284303,0.0888282623532558
135,"Brazil",3,"Both",16,"55 to 59","Communicable diseases*",1999,4717.2101487146,4893.48925154155,4554.65165259867,"All causes",59640.4028891933,59894.5688409447,59393.0752571071,0.0790942032614831
135,"Brazil",3,"Both",17,"60 to 64","Communicable diseases*",1999,5241.26893191087,5442.06984722699,5046.20282311859,"All causes",72520.225290389,72792.2480546959,72241.3578331722,0.0722732025572662
135,"Brazil",3,"Both",18,"65 to 69","Communicable diseases*",1999,5800.37955058266,6033.9952280187,5574.84760137093,"All causes",83680.6204768171,83995.3560899245,83368.1013415563,0.0693156852510384
135,"Brazil",3,"Both",26,"70+ years","Communicable diseases*",1999,29382.9170140029,30000.2709305528,28793.4396314405,"All causes",365613.861938988,367084.531955246,364161.440316217,0.080365981908274
135,"Brazil",3,"Both",1,"Under 5","Injuries",2001,7235.90518220934,7793.86578771068,6771.6675595933,"All causes",125320.971584125,129542.855129028,120848.507181209,0.0577389808804029
135,"Brazil",3,"Both",6,"5 to 9","Injuries",2001,3257.00009094903,3435.64311250241,2915.16490324711,"All causes",7507.02014084079,7678.9371990153,7319.06524211632,0.433860577145627
135,"Brazil",3,"Both",7,"10 to 14","Injuries",2001,3900.20490664684,4029.68489687111,3633.19073834123,"All causes",7405.92178498025,7502.25622350702,7307.8118298019,0.52663328345659
135,"Brazil",3,"Both",8,"15 to 19","Injuries",2001,15123.8506548847,15320.3283445017,14791.9753396473,"All causes",20246.604975917,20388.0016888419,20121.0118508355,0.746982058121561
135,"Brazil",3,"Both",9,"20 to 24","Injuries",2001,20981.9574281496,21195.281483338,20690.4595379719,"All causes",27871.1718677545,28037.326280965,27711.3692644797,0.752819347808789
135,"Brazil",3,"Both",10,"25 to 29","Injuries",2001,17122.8998361062,17316.440777644,16892.4615034519,"All causes",26792.9776366121,26941.6658251397,26648.7303721988,0.63908163058025
135,"Brazil",3,"Both",11,"30 to 34","Injuries",2001,14570.7930964019,14811.6012269684,14340.5735543183,"All causes",29194.555106422,29352.6304702122,29041.4965571157,0.49909282889523
135,"Brazil",3,"Both",12,"35 to 39","Injuries",2001,12987.3233955781,13244.9537628497,12735.5169442916,"All causes",34496.2481520534,34686.4312580268,34304.2108748361,0.376485098852846
135,"Brazil",3,"Both",13,"40 to 44","Injuries",2001,10984.7184170609,11223.8139588827,10762.7133821377,"All causes",40948.6582643041,41176.6166059712,40729.898949379,0.268255881454277
135,"Brazil",3,"Both",14,"45 to 49","Injuries",2001,8834.69768077625,9031.64701311438,8641.05958301588,"All causes",48185.5178177456,48435.2045743074,47939.6334564795,0.183347571654043
135,"Brazil",3,"Both",15,"50 to 54","Injuries",2001,6797.0980355665,6965.97229506622,6647.64157042895,"All causes",55087.0233931887,55367.379552832,54813.8646482997,0.123388370198397
135,"Brazil",3,"Both",16,"55 to 59","Injuries",2001,5115.86255310406,5243.13439259765,4994.87866643178,"All causes",60482.8081687311,60764.0755439099,60194.5063367288,0.0845837471506309
135,"Brazil",3,"Both",17,"60 to 64","Injuries",2001,4352.47541213438,4453.4718458205,4251.99924155305,"All causes",73593.5153730432,73902.1736509138,73267.9153494044,0.0591421049812856
135,"Brazil",3,"Both",18,"65 to 69","Injuries",2001,3662.25106647402,3748.9871653736,3579.57579574707,"All causes",84299.7502872135,84637.3479272989,83951.0631233807,0.0434432018362634
135,"Brazil",3,"Both",26,"70+ years","Injuries",2001,11220.22864891,11390.3196267389,11035.0737224414,"All causes",387567.206263208,389138.058267983,385923.032350967,0.0289504077424188
135,"Brazil",3,"Both",1,"Under 5","Non-communicable diseases",2001,29531.1276917299,33203.8146996191,21593.422489056,"All causes",125320.971584125,129542.855129028,120848.507181209,0.235643941460398
135,"Brazil",3,"Both",6,"5 to 9","Non-communicable diseases",2001,2582.22489056446,2722.85785160266,2310.04348159148,"All causes",7507.02014084079,7678.9371990153,7319.06524211632,0.343974685310389
135,"Brazil",3,"Both",7,"10 to 14","Non-communicable diseases",2001,2357.82141193843,2444.65719153802,2183.20515660112,"All causes",7405.92178498025,7502.25622350702,7307.8118298019,0.318369742537689
135,"Brazil",3,"Both",8,"15 to 19","Non-communicable diseases",2001,3511.63262600199,3617.54436743074,3399.28506076926,"All causes",20246.604975917,20388.0016888419,20121.0118508355,0.173443035520227
135,"Brazil",3,"Both",9,"20 to 24","Non-communicable diseases",2001,4453.93364344017,4563.70039852945,4342.44092284557,"All causes",27871.1718677545,28037.326280965,27711.3692644797,0.159804319121334
135,"Brazil",3,"Both",10,"25 to 29","Non-communicable diseases",2001,6072.17425700107,6212.46639497977,5929.88096731732,"All causes",26792.9776366121,26941.6658251397,26648.7303721988,0.22663305062083
135,"Brazil",3,"Both",11,"30 to 34","Non-communicable diseases",2001,9759.18856637538,9940.77162731497,9562.44504768996,"All causes",29194.555106422,29352.6304702122,29041.4965571157,0.334281119571801
135,"Brazil",3,"Both",12,"35 to 39","Non-communicable diseases",2001,16060.4012545543,16322.7984431783,15810.1771757784,"All causes",34496.2481520534,34686.4312580268,34304.2108748361,0.465569507262439
135,"Brazil",3,"Both",13,"40 to 44","Non-communicable diseases",2001,24692.5229745358,24985.5619947584,24406.3663652477,"All causes",40948.6582643041,41176.6166059712,40729.898949379,0.603011771842616
135,"Brazil",3,"Both",14,"45 to 49","Non-communicable diseases",2001,34366.7770990665,34656.5965341448,34038.1437601853,"All causes",48185.5178177456,48435.2045743074,47939.6334564795,0.713217967876856
135,"Brazil",3,"Both",15,"50 to 54","Non-communicable diseases",2001,43463.462896668,43776.0211511144,43151.1783986806,"All causes",55087.0233931887,55367.379552832,54813.8646482997,0.788996395511217
135,"Brazil",3,"Both",16,"55 to 59","Non-communicable diseases",2001,50693.3467809257,50981.6002714873,50371.9899796,"All causes",60482.8081687311,60764.0755439099,60194.5063367288,0.838144727663846
135,"Brazil",3,"Both",17,"60 to 64","Non-communicable diseases",2001,64027.9419144689,64362.7801723792,63676.8806237535,"All causes",73593.5153730432,73902.1736509138,73267.9153494044,0.870021517383879
135,"Brazil",3,"Both",18,"65 to 69","Non-communicable diseases",2001,74890.4867336459,75249.3216169084,74511.819934038,"All causes",84299.7502872135,84637.3479272989,83951.0631233807,0.888383257109188
135,"Brazil",3,"Both",26,"70+ years","Non-communicable diseases",2001,345026.274065452,346467.88331538,343371.020025171,"All causes",387567.206263208,389138.058267983,385923.032350967,0.890235986145678
135,"Brazil",3,"Both",1,"Under 5","Injuries",2005,6027.09667728248,6530.29004147789,5603.83891424574,"All causes",100758.972389271,104602.714430471,96994.3865741703,0.059816972467697
135,"Brazil",3,"Both",6,"5 to 9","Injuries",2005,2954.50843946136,3119.31906667965,2646.59573947306,"All causes",7064.24775835112,7253.4830401539,6865.36863287426,0.418233977703945
135,"Brazil",3,"Both",7,"10 to 14","Injuries",2005,3644.30099781115,3767.92306422762,3403.62714496253,"All causes",7022.95883966754,7125.35305397079,6916.28391649788,0.51891248133581
135,"Brazil",3,"Both",8,"15 to 19","Injuries",2005,14864.3415518689,15049.7656757253,14573.7103821831,"All causes",19657.9917517159,19802.0287566196,19519.1956552326,0.756147511892786
135,"Brazil",3,"Both",9,"20 to 24","Injuries",2005,21203.4632585074,21428.815715775,20934.2409240413,"All causes",27787.1753922434,27962.1247935289,27618.148773766,0.763066521127088
135,"Brazil",3,"Both",10,"25 to 29","Injuries",2005,17946.1554010517,18151.4368752243,17703.6072209999,"All causes",27372.3111428772,27532.7379854293,27218.438885089,0.655631718760496
135,"Brazil",3,"Both",11,"30 to 34","Injuries",2005,14162.3033810341,14379.030324669,13938.8091389454,"All causes",27613.0920746669,27765.1788859786,27463.7159064236,0.512883647464714
135,"Brazil",3,"Both",12,"35 to 39","Injuries",2005,12542.1548226112,12763.0003874511,12304.7508079288,"All causes",32825.2363057191,33010.0012455517,32650.4183044181,0.382088790033355
135,"Brazil",3,"Both",13,"40 to 44","Injuries",2005,11140.6211763598,11365.5290659704,10926.8621701768,"All causes",41004.2005343009,41227.3191004049,40793.7246861685,0.271694632042402
135,"Brazil",3,"Both",14,"45 to 49","Injuries",2005,9366.02775395569,9562.41389400422,9186.3547104804,"All causes",50617.5135655001,50874.3977340497,50367.4441538662,0.185035318691343
135,"Brazil",3,"Both",15,"50 to 54","Injuries",2005,7383.21967069202,7560.34463632484,7221.95418196734,"All causes",59425.5971533115,59707.6178309505,59153.5720917207,0.124243087564507
135,"Brazil",3,"Both",16,"55 to 59","Injuries",2005,5637.55806507659,5771.34206713061,5518.05285599895,"All causes",66216.6108490928,66513.3772361762,65924.5035033246,0.0851381246002539
135,"Brazil",3,"Both",17,"60 to 64","Injuries",2005,4469.39330102607,4577.65173509745,4373.19745136912,"All causes",74331.4446010506,74642.9175067683,74020.1669233515,0.0601278950653261
135,"Brazil",3,"Both",18,"65 to 69","Injuries",2005,3979.38329389127,4078.01396023511,3898.13330762928,"All causes",90293.6224300686,90669.5821930032,89917.9457443605,0.0440715876359182
135,"Brazil",3,"Both",26,"70+ years","Injuries",2005,12833.5550029894,13066.3352123596,12668.2104584232,"All causes",435688.642923673,437429.586662527,433998.807519405,0.0294557942040222
